datetime,sensor_id,raw_value,percent
2025-03-18 01:52:07,0,874,85.43
2025-03-18 01:52:08,0,875,85.53
2025-03-18 01:52:09,0,875,85.53
2025-03-18 01:52:10,0,874,85.43
2025-03-18 01:52:11,0,873,85.34
2025-03-18 01:52:12,0,875,85.53
2025-03-18 01:52:15,0,803,78.49
2025-03-18 01:52:16,0,874,85.43
2025-03-18 01:52:17,0,874,85.43
2025-03-18 01:52:18,0,875,85.53
2025-03-18 01:52:19,0,875,85.53
2025-03-18 01:52:20,0,874,85.43
2025-03-18 01:52:21,0,875,85.53
2025-03-18 01:52:22,0,874,85.43
2025-03-18 01:52:25,0,803,78.49
2025-03-18 01:52:26,0,873,85.34
2025-03-18 01:52:27,0,875,85.53
2025-03-18 01:52:28,0,874,85.43
2025-03-18 01:52:29,0,874,85.43
2025-03-18 01:52:30,0,875,85.53
2025-03-18 01:52:31,0,875,85.53
2025-03-18 01:52:32,0,874,85.43
2025-03-18 01:52:35,0,782,76.44
2025-03-18 01:52:36,0,868,84.85
2025-03-18 01:52:37,0,868,84.85
2025-03-18 01:52:38,0,869,84.95
2025-03-18 01:52:39,0,869,84.95
2025-03-18 01:52:40,0,869,84.95
2025-03-18 01:52:41,0,869,84.95
2025-03-18 01:52:42,0,869,84.95
2025-03-18 01:52:45,0,776,75.86
2025-03-18 01:52:46,0,873,85.34
2025-03-18 01:52:47,0,873,85.34
2025-03-18 01:52:48,0,874,85.43
2025-03-18 01:52:49,0,873,85.34
2025-03-18 01:52:50,0,874,85.43
2025-03-18 01:52:51,0,873,85.34
2025-03-18 01:52:52,0,873,85.34
2025-03-18 01:52:55,0,789,77.13
2025-03-18 01:52:56,0,874,85.43
2025-03-18 01:52:57,0,873,85.34
2025-03-18 01:52:58,0,875,85.53
2025-03-18 01:52:59,0,874,85.43
2025-03-18 01:53:00,0,874,85.43
2025-03-18 01:53:01,0,874,85.43
2025-03-18 01:53:02,0,873,85.34
2025-03-18 01:53:05,0,792,77.42
2025-03-18 01:53:06,0,858,83.87
2025-03-18 01:53:07,0,864,84.46
2025-03-18 01:53:08,0,842,82.31
2025-03-18 01:53:09,0,863,84.36
2025-03-18 01:53:10,0,859,83.97
2025-03-18 01:53:11,0,868,84.85
2025-03-18 01:53:12,0,866,84.65
2025-03-18 01:53:15,0,788,77.03
2025-03-18 01:53:16,0,871,85.14
2025-03-18 01:53:17,0,827,80.84
2025-03-18 01:53:18,0,814,79.57
2025-03-18 01:53:19,0,855,83.58
2025-03-18 01:53:20,0,858,83.87
2025-03-18 01:53:21,0,849,82.99
2025-03-18 01:53:22,0,845,82.60
2025-03-18 01:53:25,0,784,76.64
2025-03-18 01:53:26,0,847,82.80
2025-03-18 01:53:27,0,818,79.96
2025-03-18 01:53:28,0,841,82.21
2025-03-18 01:53:29,0,830,81.13
2025-03-18 01:53:30,0,847,82.80
2025-03-18 01:53:31,0,840,82.11
2025-03-18 01:53:32,0,847,82.80
2025-03-18 01:53:35,0,780,76.25
2025-03-18 01:53:36,0,869,84.95
2025-03-18 01:53:37,0,868,84.85
2025-03-18 01:53:38,0,868,84.85
2025-03-18 01:53:39,0,868,84.85
2025-03-18 01:53:40,0,869,84.95
2025-03-18 01:53:41,0,866,84.65
2025-03-18 01:53:42,0,865,84.56
2025-03-18 01:53:45,0,782,76.44
2025-03-18 01:53:46,0,872,85.24
2025-03-18 01:53:47,0,871,85.14
2025-03-18 01:53:48,0,871,85.14
2025-03-18 01:53:49,0,871,85.14
2025-03-18 01:53:50,0,871,85.14
2025-03-18 01:53:51,0,870,85.04
2025-03-18 01:53:52,0,869,84.95
2025-03-18 01:53:55,0,776,75.86
2025-03-18 01:53:56,0,870,85.04
2025-03-18 01:53:57,0,869,84.95
2025-03-18 01:53:58,0,869,84.95
2025-03-18 01:53:59,0,869,84.95
2025-03-18 01:54:00,0,869,84.95
2025-03-18 01:54:01,0,871,85.14
2025-03-18 01:54:02,0,869,84.95
2025-03-18 01:54:05,0,774,75.66
2025-03-18 01:54:06,0,871,85.14
2025-03-18 01:54:07,0,869,84.95
2025-03-18 01:54:08,0,871,85.14
2025-03-18 01:54:09,0,870,85.04
